CASE_ID,CHILD_DRIV,AGE,INCOME,HOUSE,VEHICLE,MARRIED,GENDER,DISTANCE,CAR_USE,MVR_PTS,CLAIM_IND,AREA
1223,0,65,179767,544420,36287,1,0,98,Private,0,0,Highly Urban/ Urban
1224,1,54,60360,188808,12649,0,1,82,Private,7,1,Highly Urban/ Urban
1225,0,24,20177,66963,4995,1,0,70,Private,9,0,Highly Rural/ Rural
1226,0,85,20356,66441,4703,0,0,64,Private,7,0,Highly Urban/ Urban
1227,0,32,960,8216,422,0,1,91,Commercial,1,1,Highly Urban/ Urban
1228,0,39,81706,247043,16546,0,1,56,Private,3,0,Highly Urban/ Urban
1229,1,26,92410,282970,18978,1,1,92,Private,5,1,Highly Urban/ Urban
1230,0,83,145754,441988,29363,0,1,57,Private,5,0,Highly Urban/ Urban
1231,0,53,48172,148019,10251,1,1,81,Private,2,0,Highly Urban/ Urban
1232,0,50,37005,117221,7463,1,1,68,Private,1,0,Highly Urban/ Urban
1233,0,48,58464,184593,12377,1,1,67,Private,3,0,Highly Urban/ Urban
1234,0,61,14966,45790,3096,1,0,68,Private,2,0,Highly Urban/ Urban
1235,0,44,560,3009,535,0,1,70,Commercial,5,1,Highly Urban/ Urban
1236,0,50,34911,108599,7898,0,0,74,Commercial,1,0,Highly Urban/ Urban
1237,0,51,560,11491,535,1,0,120,Private,4,0,Highly Urban/ Urban
1238,0,78,116000,355864,23200,0,1,56,Private,3,0,Highly Urban/ Urban
1239,0,53,55806,167585,11176,0,1,54,Private,11,0,Highly Urban/ Urban
1240,0,59,43516,133883,9152,0,1,95,Private,0,0,Highly Rural/ Rural
1241,0,37,960,7106,538,0,0,80,Commercial,10,1,Highly Urban/ Urban
1242,0,26,960,12214,1027,1,0,89,Private,4,0,Highly Rural/ Rural
1243,0,56,94361,287114,19582,0,0,57,Commercial,7,0,Highly Urban/ Urban
1244,0,50,83446,252494,16931,1,0,71,Private,5,0,Highly Rural/ Rural
1245,3,54,48016,153969,10560,1,1,81,Commercial,4,1,Highly Urban/ Urban
1246,1,60,128035,386848,26306,0,1,86,Private,4,0,Highly Urban/ Urban
1247,0,30,28029,92703,6278,1,0,125,Private,2,0,Highly Urban/ Urban
1248,2,32,9575,30053,2845,1,0,86,Private,0,0,Highly Rural/ Rural
1249,0,27,126923,389569,25660,1,1,72,Private,2,0,Highly Urban/ Urban
1250,0,55,75061,229040,15800,1,0,91,Private,6,0,Highly Urban/ Urban
1251,2,50,6722,29427,1635,1,0,77,Private,7,0,Highly Urban/ Urban
1252,0,72,62032,188515,13067,1,0,91,Private,9,0,Highly Urban/ Urban
1253,2,54,91951,282998,19077,1,1,88,Private,4,0,Highly Urban/ Urban
1254,0,44,23586,73020,5201,1,0,91,Commercial,9,1,Highly Urban/ Urban
1255,0,41,92965,280694,18839,1,1,103,Private,3,0,Highly Urban/ Urban
1256,0,64,178802,546123,36096,0,0,95,Private,1,0,Highly Urban/ Urban
1257,0,59,24931,83117,5010,1,1,90,Commercial,2,0,Highly Rural/ Rural
1258,0,50,90619,275008,18558,0,1,76,Private,1,0,Highly Urban/ Urban
1259,0,48,560,5139,131,0,0,52,Private,3,0,Highly Urban/ Urban
1260,0,60,35665,110355,7327,1,1,95,Commercial,0,0,Highly Urban/ Urban
1261,0,52,31336,103869,6375,1,1,70,Commercial,2,0,Highly Urban/ Urban
1262,0,32,960,12839,262,0,0,85,Private,7,0,Highly Urban/ Urban
1263,0,52,6746,29425,1969,1,0,113,Private,6,0,Highly Urban/ Urban
1264,0,58,90542,278207,18146,0,1,82,Private,0,0,Highly Urban/ Urban
1265,0,62,960,9654,614,0,1,71,Commercial,1,1,Highly Urban/ Urban
1266,0,43,70106,214038,14915,1,0,78,Commercial,3,1,Highly Urban/ Urban
1267,0,41,34007,105250,7190,0,1,87,Private,2,1,Highly Urban/ Urban
1268,0,37,71386,223096,14626,1,0,83,Private,0,0,Highly Urban/ Urban
1269,0,61,138375,420884,27845,0,0,78,Private,5,0,Highly Urban/ Urban
1270,0,65,21139,63965,4247,0,1,95,Commercial,4,1,Highly Rural/ Rural
1271,0,56,960,5218,222,1,0,101,Commercial,6,0,Highly Urban/ Urban
1272,0,85,22878,70597,5438,1,0,63,Private,2,0,Highly Urban/ Urban
1273,0,39,128038,389529,26341,1,1,105,Private,6,0,Highly Rural/ Rural
1274,0,47,29939,99194,6529,1,1,90,Commercial,5,0,Highly Urban/ Urban
1275,0,47,78046,234637,15952,0,1,73,Private,2,0,Highly Urban/ Urban
1276,0,54,94868,290677,19883,0,1,86,Private,2,0,Highly Rural/ Rural
1277,0,54,168728,507208,34613,0,1,67,Private,0,0,Highly Urban/ Urban
1278,0,59,1365,6227,1033,0,1,83,Commercial,4,1,Highly Urban/ Urban
1279,0,68,49322,151763,10573,1,0,71,Private,6,1,Highly Urban/ Urban
1280,0,44,103012,315269,20781,0,1,66,Private,3,1,Highly Urban/ Urban
1281,2,55,72479,227007,15016,0,0,88,Private,5,1,Highly Urban/ Urban
1282,0,45,51220,156600,11241,1,0,81,Private,2,0,Highly Urban/ Urban
1283,0,61,147841,447081,30328,1,1,115,Commercial,0,1,Highly Urban/ Urban
1284,2,42,69824,218832,14451,1,1,80,Commercial,0,0,Highly Rural/ Rural
1285,0,53,15776,52288,4108,0,1,55,Commercial,2,0,Highly Rural/ Rural
1286,0,51,33205,105384,7017,1,1,96,Private,2,0,Highly Urban/ Urban
1287,0,55,66786,208084,13722,1,1,89,Commercial,3,0,Highly Urban/ Urban
1288,0,56,107972,329682,21879,1,1,88,Commercial,5,0,Highly Urban/ Urban
1289,0,78,89963,271299,18261,1,1,68,Commercial,2,0,Highly Urban/ Urban
1290,0,70,5960,18511,1820,1,0,80,Private,4,0,Highly Urban/ Urban
1291,0,53,15778,55411,3840,0,1,79,Commercial,2,0,Highly Rural/ Rural
1292,0,53,44558,139373,9217,1,0,61,Private,0,0,Highly Urban/ Urban
1293,0,70,40055,129111,8554,1,1,56,Private,2,0,Highly Urban/ Urban
1294,0,63,55596,171419,11240,1,1,85,Commercial,2,0,Highly Rural/ Rural
1295,0,36,960,5855,1170,1,0,90,Private,5,0,Highly Rural/ Rural
1296,0,36,73597,224041,15602,0,0,91,Commercial,2,0,Highly Urban/ Urban
1297,0,57,129041,395195,26253,0,1,85,Private,2,0,Highly Urban/ Urban
1298,0,61,52072,162906,11239,0,1,74,Commercial,0,0,Highly Rural/ Rural
1299,0,60,94199,283219,19492,1,0,81,Private,2,0,Highly Rural/ Rural
1300,2,75,960,12095,352,1,1,67,Commercial,10,1,Highly Urban/ Urban
1301,0,66,90635,273018,18330,0,0,85,Private,2,0,Highly Urban/ Urban
1302,0,57,186165,561058,37296,0,1,92,Commercial,0,0,Highly Rural/ Rural
1303,0,61,47377,150197,9530,1,1,66,Private,2,0,Highly Urban/ Urban
1304,0,50,105738,317525,21375,1,0,70,Private,0,0,Highly Urban/ Urban
1305,0,96,31829,103979,7359,1,1,87,Private,6,0,Highly Rural/ Rural
1306,3,38,148607,447515,30520,0,1,57,Commercial,5,1,Highly Urban/ Urban
1307,0,41,61415,194081,12546,0,1,97,Commercial,0,0,Highly Rural/ Rural
1308,0,58,131522,394780,26662,0,0,62,Commercial,2,0,Highly Rural/ Rural
1309,0,61,105663,322081,21417,1,0,79,Private,0,0,Highly Urban/ Urban
1310,2,49,54033,162157,11410,0,0,84,Private,5,1,Highly Urban/ Urban
1311,2,32,49583,156744,10049,1,0,66,Private,4,0,Highly Rural/ Rural
1312,0,59,36658,114318,7849,0,1,69,Private,2,0,Highly Urban/ Urban
1313,0,48,66777,202310,13579,0,1,67,Private,2,0,Highly Rural/ Rural
1314,0,58,105026,321241,21863,0,1,64,Private,0,0,Highly Urban/ Urban
1315,0,69,560,2787,355,1,1,107,Private,2,0,Highly Rural/ Rural
1316,0,48,48183,148441,10299,0,0,72,Commercial,2,0,Highly Urban/ Urban
1317,0,73,47553,151321,9760,1,0,85,Commercial,7,0,Highly Urban/ Urban
1318,0,70,72339,220389,14868,0,1,79,Commercial,3,1,Highly Urban/ Urban
1319,0,72,161955,488039,32671,1,1,85,Private,4,0,Highly Urban/ Urban
1320,0,35,84676,255493,17393,0,0,57,Commercial,7,1,Highly Urban/ Urban
1321,0,48,21822,70800,4864,0,0,67,Private,5,0,Highly Rural/ Rural
1322,0,90,82908,258718,17239,1,0,50,Private,6,0,Highly Urban/ Urban
1323,0,62,140267,428843,29027,1,1,50,Private,2,0,Highly Urban/ Urban
1324,0,77,75358,233894,15207,0,0,94,Private,5,0,Highly Urban/ Urban
1325,0,47,108699,334294,22401,0,0,91,Private,4,0,Highly Urban/ Urban
1326,0,43,46876,142957,9891,0,1,72,Private,7,0,Highly Urban/ Urban
1327,0,49,560,5019,830,0,0,82,Private,7,0,Highly Urban/ Urban
1328,0,48,192830,582607,38624,0,1,73,Private,3,0,Highly Urban/ Urban
1329,1,57,155171,467408,31073,0,1,98,Private,2,0,Highly Urban/ Urban
1330,0,49,26674,88070,5925,0,0,81,Private,4,1,Highly Urban/ Urban
1331,0,26,36146,110477,7857,1,1,74,Commercial,7,1,Highly Urban/ Urban
1332,0,44,47029,150140,9633,0,1,79,Commercial,2,0,Highly Urban/ Urban
1333,0,59,138895,422151,28111,0,1,71,Private,3,0,Highly Urban/ Urban
1334,2,63,71993,222694,15104,1,0,81,Private,7,0,Highly Urban/ Urban
1335,0,35,18122,63605,3798,0,1,51,Private,0,0,Highly Rural/ Rural
1336,0,49,26972,86688,5704,1,1,88,Commercial,7,1,Highly Urban/ Urban
1337,0,70,75021,225982,15388,1,1,115,Private,2,0,Highly Urban/ Urban
1338,0,45,84379,261744,16996,1,0,78,Commercial,5,1,Highly Urban/ Urban
1339,0,41,130486,396429,27039,0,1,107,Private,1,0,Highly Urban/ Urban
1340,0,60,97822,294722,19860,0,1,65,Private,2,0,Highly Urban/ Urban
1341,0,53,64017,195130,12940,1,1,78,Commercial,7,0,Highly Urban/ Urban
1342,0,68,66883,207379,13566,1,1,75,Commercial,2,0,Highly Urban/ Urban
1343,0,60,30255,95054,6191,1,1,73,Private,8,0,Highly Rural/ Rural
1344,0,33,37323,112698,8004,1,1,57,Private,6,0,Highly Urban/ Urban
1345,0,62,93960,288541,19226,1,1,71,Commercial,2,0,Highly Urban/ Urban
1346,0,77,72499,221429,14858,0,1,59,Private,4,0,Highly Urban/ Urban
1347,0,72,104033,315062,21292,0,0,74,Private,0,0,Highly Urban/ Urban
1348,0,65,81090,245755,16343,1,1,51,Commercial,9,1,Highly Urban/ Urban
1349,0,66,10792,36299,2544,1,0,78,Private,5,0,Highly Urban/ Urban
1350,0,47,67571,204399,13879,0,0,84,Commercial,4,0,Highly Urban/ Urban
1351,0,56,1360,11124,1200,0,0,117,Private,0,0,Highly Rural/ Rural
1352,0,50,11419,34621,3281,1,0,90,Commercial,5,0,Highly Rural/ Rural
1353,0,49,99132,301246,20097,0,1,72,Commercial,7,1,Highly Urban/ Urban
1354,1,42,81143,244796,16659,0,0,67,Commercial,7,1,Highly Urban/ Urban
1355,0,43,28499,93909,6031,0,0,63,Private,0,0,Highly Rural/ Rural
1356,0,30,960,7766,275,0,1,67,Private,4,1,Highly Urban/ Urban
1357,2,62,143511,437074,29523,0,0,61,Private,12,0,Highly Urban/ Urban
1358,0,50,25345,85096,6049,1,0,108,Private,0,0,Highly Urban/ Urban
1359,1,54,21886,69595,5223,1,1,68,Private,7,0,Highly Urban/ Urban
1360,0,54,35415,112240,7731,0,1,107,Commercial,3,0,Highly Urban/ Urban
1361,1,54,57730,177993,11854,1,0,86,Private,2,0,Highly Urban/ Urban
1362,0,45,90915,282296,19094,1,0,88,Private,2,0,Highly Urban/ Urban
1363,0,56,27930,84112,6383,0,1,70,Commercial,7,1,Highly Urban/ Urban
1364,0,84,48522,151065,10692,1,0,61,Commercial,2,0,Highly Urban/ Urban
1365,0,69,960,3805,519,1,0,90,Private,5,0,Highly Urban/ Urban
1366,1,67,64153,200877,13351,0,0,84,Commercial,2,0,Highly Rural/ Rural
1367,0,35,82947,256755,16800,0,1,81,Private,0,0,Highly Rural/ Rural
1368,0,69,41628,132147,8329,0,1,73,Commercial,2,1,Highly Urban/ Urban
1369,0,66,130953,401161,26308,1,1,79,Private,3,0,Highly Urban/ Urban
1370,0,41,51781,155749,10370,1,1,96,Private,3,1,Highly Urban/ Urban
1371,0,18,7182,24570,2431,1,0,67,Private,2,1,Highly Urban/ Urban
1372,0,39,44860,140364,9357,1,1,56,Private,5,0,Highly Urban/ Urban
1373,0,35,560,4611,1068,0,0,71,Private,1,0,Highly Urban/ Urban
1374,0,54,97017,292015,20389,1,1,121,Commercial,2,1,Highly Urban/ Urban
1375,0,41,38644,123243,8220,0,1,74,Private,5,0,Highly Urban/ Urban
1376,0,51,57241,174322,12429,0,1,99,Private,3,0,Highly Urban/ Urban
1377,0,61,105028,323200,21058,1,1,94,Commercial,3,0,Highly Urban/ Urban
1378,0,31,113774,345995,23387,1,1,97,Commercial,4,0,Highly Urban/ Urban
1379,0,51,85117,257159,17906,1,1,94,Commercial,6,0,Highly Urban/ Urban
1380,2,41,23960,72110,5732,1,1,64,Private,0,0,Highly Rural/ Rural
1381,0,43,28343,94972,5922,0,1,86,Commercial,3,1,Highly Urban/ Urban
1382,0,50,19484,60106,3902,1,1,76,Private,0,0,Highly Rural/ Rural
1383,0,33,21412,65111,4467,1,0,50,Private,5,0,Highly Urban/ Urban
1384,0,55,31695,95221,6954,1,0,60,Private,0,0,Highly Rural/ Rural
1385,0,55,102652,308401,21398,1,0,61,Private,8,0,Highly Urban/ Urban
1386,0,64,148015,451377,30406,0,1,98,Commercial,4,0,Highly Urban/ Urban
1387,0,65,8037,31921,2394,1,0,80,Private,0,0,Highly Urban/ Urban
1388,0,64,35140,114231,7382,1,0,57,Private,5,0,Highly Rural/ Rural
1389,0,76,48407,153182,9977,1,0,94,Commercial,8,1,Highly Urban/ Urban
1390,0,49,103725,320302,20911,0,0,88,Private,2,1,Highly Urban/ Urban
1391,0,39,39013,118764,8441,0,0,54,Commercial,10,1,Highly Urban/ Urban
1392,0,77,82382,251699,16695,1,0,80,Private,1,0,Highly Urban/ Urban
1393,0,72,45527,140489,9239,1,1,75,Private,2,0,Highly Urban/ Urban
1394,0,50,170162,511659,34243,0,0,82,Private,11,0,Highly Urban/ Urban
1395,0,40,39911,122604,8834,1,0,63,Private,2,0,Highly Urban/ Urban
1396,0,56,60193,189833,12375,0,0,59,Commercial,5,1,Highly Urban/ Urban
1397,0,51,92484,279787,18856,1,1,50,Commercial,3,1,Highly Urban/ Urban
1398,0,80,61896,190897,13358,1,1,69,Private,0,0,Highly Urban/ Urban
1399,0,54,38348,123113,8304,0,1,71,Commercial,6,1,Highly Urban/ Urban
1400,0,40,26309,81959,5424,1,0,78,Private,4,0,Highly Urban/ Urban
1401,0,26,54018,169305,11334,1,1,71,Private,6,0,Highly Urban/ Urban
1402,0,70,62656,191762,13485,1,1,88,Private,1,1,Highly Urban/ Urban
1403,0,51,71811,222250,14788,1,1,93,Private,2,1,Highly Urban/ Urban
1404,0,66,133096,406905,27080,1,1,88,Commercial,4,1,Highly Urban/ Urban
1405,2,54,76506,233476,16093,1,1,64,Commercial,8,0,Highly Urban/ Urban
1406,0,38,560,7205,908,1,0,77,Private,3,0,Highly Urban/ Urban
1407,0,72,41901,132908,8639,0,0,69,Private,0,0,Highly Urban/ Urban
1408,1,54,27541,87017,5759,1,0,52,Private,0,0,Highly Urban/ Urban
1409,2,73,94270,291435,19317,1,0,93,Commercial,6,0,Highly Urban/ Urban
1410,0,43,31591,95189,7039,0,1,95,Commercial,7,1,Highly Urban/ Urban
1411,0,45,75769,232291,15210,1,0,76,Private,0,0,Highly Urban/ Urban
1412,0,62,112806,344739,23079,0,1,55,Private,6,0,Highly Urban/ Urban
1413,0,49,97502,294766,19713,0,1,51,Commercial,0,0,Highly Urban/ Urban
1414,0,75,129916,390875,26082,0,1,67,Private,1,0,Highly Urban/ Urban
1415,1,54,12819,43206,2595,0,1,74,Commercial,2,0,Highly Rural/ Rural
1416,0,35,5090,15750,1923,1,0,96,Private,2,0,Highly Rural/ Rural
1417,0,67,99283,303924,20062,1,0,66,Private,0,0,Highly Urban/ Urban
1418,0,66,88845,270988,17805,1,1,100,Private,5,0,Highly Urban/ Urban
1419,0,65,147269,445631,29787,1,0,56,Private,3,0,Highly Urban/ Urban
1420,0,41,86160,267379,17439,0,0,64,Private,6,0,Highly Urban/ Urban
1421,0,64,560,6773,381,1,0,72,Commercial,3,0,Highly Rural/ Rural
1422,0,34,49353,150198,10177,0,1,79,Private,2,1,Highly Rural/ Rural
1423,0,50,47044,149563,10360,0,1,75,Commercial,2,0,Highly Rural/ Rural
1424,0,64,131623,404096,26959,1,1,81,Private,2,0,Highly Urban/ Urban
1425,0,39,27866,85387,6232,0,0,55,Private,8,1,Highly Urban/ Urban
1426,0,52,34254,106194,7131,0,0,71,Private,0,0,Highly Rural/ Rural
1427,1,45,62572,188376,13429,1,0,77,Commercial,2,0,Highly Rural/ Rural
1428,0,55,221682,666620,44488,0,1,94,Private,4,0,Highly Rural/ Rural
1429,0,49,30908,93570,6616,0,1,92,Private,4,1,Highly Urban/ Urban
1430,0,63,204880,617727,41416,1,1,87,Commercial,0,0,Highly Rural/ Rural
1431,0,57,73266,219913,14906,1,1,102,Private,0,1,Highly Urban/ Urban
1432,0,61,155813,473129,31975,0,0,85,Private,0,0,Highly Urban/ Urban
1433,0,69,79491,245551,16602,1,1,50,Private,2,0,Highly Rural/ Rural
1434,0,69,560,6478,639,0,0,86,Private,5,1,Highly Urban/ Urban
1435,1,30,91846,277796,18935,0,0,91,Private,3,1,Highly Urban/ Urban
1436,0,56,8316,28049,1697,1,1,65,Private,2,1,Highly Urban/ Urban
1437,0,54,73229,220929,15161,0,1,65,Commercial,7,1,Highly Urban/ Urban
1438,0,68,102465,313806,21143,0,1,87,Private,0,0,Highly Urban/ Urban
1439,0,51,73097,227407,15357,0,1,68,Commercial,7,1,Highly Urban/ Urban
1440,0,48,59118,185170,11961,1,1,69,Commercial,0,1,Highly Urban/ Urban
1441,0,70,38741,119652,8720,1,1,86,Private,4,0,Highly Urban/ Urban
1442,0,57,75273,228266,15128,0,0,50,Private,2,0,Highly Rural/ Rural
1443,0,49,37103,120666,7796,0,1,89,Private,2,1,Highly Rural/ Rural
1444,0,76,39728,128658,8374,1,1,73,Private,6,0,Highly Urban/ Urban
1445,0,37,8135,30356,2452,1,0,104,Private,2,0,Highly Rural/ Rural
1446,3,39,54951,171145,11073,1,1,67,Commercial,6,0,Highly Rural/ Rural
1447,0,61,87556,262886,18100,1,1,77,Private,0,0,Highly Urban/ Urban
1448,0,35,59270,184592,12230,0,1,78,Private,2,1,Highly Urban/ Urban
1449,0,50,30972,95420,6789,0,0,62,Private,0,0,Highly Urban/ Urban
1450,0,74,32756,107634,7470,1,1,56,Private,6,0,Highly Urban/ Urban
1451,0,61,16052,55909,3334,1,0,84,Private,2,0,Highly Urban/ Urban
1452,0,60,93323,288996,19155,0,0,85,Commercial,4,0,Highly Urban/ Urban
1453,0,80,53316,168934,11337,0,1,129,Private,7,0,Highly Rural/ Rural
1454,0,43,132545,400138,26913,1,0,66,Private,3,0,Highly Urban/ Urban
1455,0,45,42985,136202,9449,1,1,83,Commercial,0,1,Highly Urban/ Urban
1456,0,62,180256,550272,36088,1,1,82,Commercial,2,0,Highly Urban/ Urban
1457,1,62,71548,221948,14644,0,0,64,Private,4,0,Highly Urban/ Urban
1458,0,55,51268,160786,11099,1,1,66,Private,2,0,Highly Urban/ Urban
1459,0,62,183558,557269,37148,1,0,69,Private,0,0,Highly Urban/ Urban
1460,0,59,1287,12470,954,0,0,107,Commercial,6,0,Highly Rural/ Rural
1461,0,43,50383,155554,10187,0,0,98,Private,0,0,Highly Urban/ Urban
1462,0,56,75688,228837,15838,1,1,95,Private,3,0,Highly Urban/ Urban
1463,0,48,24699,79343,5792,0,1,86,Commercial,4,1,Highly Urban/ Urban
1464,0,67,110876,334079,22629,1,1,76,Private,2,0,Highly Urban/ Urban
1465,0,59,130538,394105,26703,1,0,108,Private,5,0,Highly Urban/ Urban
1466,0,42,29989,99951,6288,1,1,78,Private,5,0,Highly Rural/ Rural
1467,0,47,45861,147370,10027,1,0,87,Private,7,0,Highly Rural/ Rural
1468,1,34,83316,256449,17416,1,1,78,Commercial,2,0,Highly Urban/ Urban
1469,0,58,37101,117334,7733,0,1,72,Commercial,2,1,Highly Urban/ Urban
1470,0,63,960,3627,975,1,1,68,Private,8,0,Highly Urban/ Urban
1471,0,39,116596,359149,24131,1,1,50,Commercial,0,0,Highly Urban/ Urban
1472,0,59,15001,54079,3727,1,0,75,Private,2,0,Highly Urban/ Urban
1473,0,71,46379,148430,10038,1,1,72,Private,6,1,Highly Urban/ Urban
1474,1,43,33834,102349,7575,0,0,91,Commercial,9,1,Highly Urban/ Urban
1475,0,62,28477,88288,6441,1,1,97,Private,5,1,Highly Urban/ Urban
1476,0,67,150457,455468,30333,0,0,79,Private,1,0,Highly Urban/ Urban
1477,0,66,960,8747,362,1,0,89,Private,2,0,Highly Urban/ Urban
1478,0,36,53663,166176,10953,1,1,51,Private,2,0,Highly Urban/ Urban
1479,0,34,55553,176302,11251,1,0,59,Private,8,0,Highly Urban/ Urban
1480,0,51,51444,155696,10680,0,0,69,Private,5,0,Highly Urban/ Urban
1481,2,66,8847,32809,2045,1,0,108,Private,2,0,Highly Urban/ Urban
1482,0,47,62557,196626,12804,1,1,70,Commercial,0,0,Highly Urban/ Urban
1483,0,58,51161,156166,10636,0,0,99,Private,7,0,Highly Urban/ Urban
1484,2,65,58339,178665,12476,0,0,82,Commercial,4,1,Highly Urban/ Urban
1485,1,39,37013,111876,7889,1,1,79,Private,2,0,Highly Urban/ Urban
1486,0,70,960,10609,557,1,0,78,Private,2,0,Highly Urban/ Urban
1487,1,76,44288,135180,9487,1,1,76,Private,10,0,Highly Urban/ Urban
1488,1,56,128889,386695,26617,1,0,89,Private,8,1,Highly Urban/ Urban
1489,0,87,95533,286813,20031,1,1,66,Private,4,0,Highly Urban/ Urban
1490,0,33,30306,93075,6875,1,1,81,Commercial,2,0,Highly Rural/ Rural
1491,0,34,28917,94039,5915,0,1,73,Private,4,1,Highly Rural/ Rural
1492,1,48,114555,353494,23395,0,1,80,Private,1,0,Highly Urban/ Urban
1493,0,57,94845,293440,19178,1,0,71,Private,1,0,Highly Urban/ Urban
1494,0,48,66900,210558,14336,1,1,88,Private,2,0,Highly Urban/ Urban
1495,1,80,93442,285547,19047,1,1,78,Private,4,0,Highly Rural/ Rural
1496,0,40,61205,183640,12728,1,0,93,Private,2,0,Highly Rural/ Rural
1497,0,70,41559,133448,8738,1,0,84,Commercial,8,0,Highly Urban/ Urban
1498,0,62,63841,194102,13207,0,1,81,Private,4,0,Highly Urban/ Urban
1499,0,58,35318,106272,7272,0,0,81,Commercial,3,0,Highly Rural/ Rural
1500,0,44,69248,212519,14758,1,0,70,Private,0,0,Highly Urban/ Urban
1501,0,51,21810,67641,4430,1,0,93,Commercial,2,0,Highly Rural/ Rural
1502,0,45,22149,75937,5013,0,0,100,Private,1,1,Highly Urban/ Urban
1503,0,83,106133,326605,22056,1,0,79,Private,2,0,Highly Urban/ Urban
1504,0,52,43185,132136,9363,0,0,87,Commercial,3,0,Highly Urban/ Urban
1505,0,59,81014,249759,17113,0,0,50,Private,0,0,Highly Rural/ Rural
1506,0,60,91232,282599,18432,0,1,88,Private,0,0,Highly Urban/ Urban
1507,0,58,25137,79802,5208,1,1,92,Commercial,0,0,Highly Rural/ Rural
1508,0,43,22550,74636,5486,0,1,69,Private,5,0,Highly Urban/ Urban
1509,0,72,560,9672,703,1,0,76,Commercial,7,1,Highly Urban/ Urban
1510,0,42,72497,218255,14947,0,0,67,Private,0,0,Highly Urban/ Urban
1511,2,62,26203,81785,5664,1,1,75,Private,7,0,Highly Urban/ Urban
1512,0,50,26971,82534,5690,1,1,56,Commercial,1,0,Highly Urban/ Urban
1513,0,59,159933,479994,32149,1,1,69,Private,4,0,Highly Urban/ Urban
1514,2,64,10310,37096,2961,1,1,95,Private,5,1,Highly Urban/ Urban
1515,0,54,115908,351896,23762,1,0,50,Private,2,0,Highly Urban/ Urban
1516,0,38,39153,124815,8421,0,1,66,Commercial,2,1,Highly Urban/ Urban
1517,0,61,107875,324456,21972,1,1,69,Commercial,4,0,Highly Urban/ Urban
1518,0,52,35289,112531,7353,1,1,101,Commercial,6,1,Highly Urban/ Urban
1519,0,59,60635,186564,12533,1,1,84,Private,2,0,Highly Urban/ Urban
1520,0,81,560,4402,831,1,0,69,Private,3,0,Highly Urban/ Urban
1521,0,42,60348,182300,12395,1,0,101,Commercial,1,0,Highly Rural/ Rural
1522,0,40,34530,106978,6909,0,1,89,Private,4,1,Highly Rural/ Rural
1523,0,52,48496,148855,10295,1,1,86,Private,4,0,Highly Rural/ Rural
1524,0,38,44680,139971,9475,0,1,57,Commercial,2,0,Highly Urban/ Urban
1525,0,46,560,11018,968,0,1,86,Commercial,5,1,Highly Urban/ Urban
1526,0,60,28567,88500,6611,0,0,93,Private,4,0,Highly Rural/ Rural
1527,0,24,960,9231,775,0,0,99,Private,3,0,Highly Urban/ Urban
1528,0,40,16727,54808,4119,0,0,111,Private,3,0,Highly Rural/ Rural
1529,0,57,84998,257332,17362,0,0,110,Private,3,1,Highly Urban/ Urban
1530,0,57,49212,150309,10828,1,1,81,Private,0,0,Highly Urban/ Urban
1531,0,80,202587,609560,41043,0,0,71,Private,2,0,Highly Urban/ Urban
1532,0,75,39422,123459,8845,1,0,82,Private,2,0,Highly Rural/ Rural
1533,0,64,3500,14721,1072,1,0,80,Private,7,0,Highly Urban/ Urban
1534,0,60,59434,188292,12031,1,1,86,Commercial,2,0,Highly Rural/ Rural
1535,0,48,119943,366161,24987,1,0,74,Private,4,0,Highly Urban/ Urban
1536,0,60,61855,192720,12406,0,0,62,Private,8,0,Highly Urban/ Urban
1537,0,44,59464,183332,12698,0,1,84,Commercial,4,0,Highly Urban/ Urban
